# T9	Mean Rate	One Sigma
0.0153593	0.00026247787	1.1583011
0.0156455	0.00025763235	1.1584506
0.0159369	0.00025280062	1.1586021
0.0162338	0.00024798224	1.1587579
0.0165362	0.00024317722	1.1589165
0.0168443	0.00023838527	1.1590779
0.0171581	0.00023360632	1.1592423
0.0174777	0.00022884022	1.1594098
0.0178033	0.00022408672	1.1595805
0.018135	0.00021934591	1.1597549
0.0184728	0.00021461782	1.1599315
0.0188169	0.00020990221	1.1601126
0.0191675	0.00020519922	1.1602981
0.0195246	0.00020050911	1.1604862
0.0198883	0.00019583176	1.1606783
0.0202588	0.00019116745	1.1608739
0.0206362	0.00018651638	1.1610736
0.0210206	0.00018187884	1.1612768
0.0214122	0.00017725503	1.1614851
0.0218111	0.00017264544	1.1616962
0.0222174	0.00016805038	1.1619128
0.0226313	0.00016347044	1.1621327
0.0230529	0.00015890603	1.1623577
0.0234823	0.0001543578	1.1625865
0.0239198	0.0001498264	1.1628207
0.0243654	0.00014531252	1.1630594
0.0248193	0.000140817	1.1633025
0.0252817	0.00013634068	1.1635511
0.0257526	0.00013188446	1.1638048
0.0262324	0.00012744946	1.1640631
0.0267211	0.0001230366	1.1643269
0.0272188	0.0001186472	1.1645961
0.0277259	0.00011428241	1.1648718
0.0282424	0.00010994359	1.1651529
0.0287685	0.00010563222	1.1654389
0.0293045	0.00010134974	1.1657324
0.0298504	9.7097756e-05	1.1660315
0.0304065	9.287799e-05	1.1663364
0.0309729	8.869223e-05	1.1666487
0.0315499	8.45424e-05	1.1669668
0.0321376	8.043039e-05	1.1672927
0.0327363	7.635834e-05	1.1676255
0.0333462	7.232842e-05	1.1679654
0.0339674	6.8342866e-05	1.1683133
0.0346002	6.440409e-05	1.1686687
0.0352447	6.0514594e-05	1.169032
0.0359013	5.6676872e-05	1.1694032
0.0365701	5.289367e-05	1.1697825
0.0372514	4.9167695e-05	1.1701709
0.0379453	4.550179e-05	1.170568
0.0386522	4.1898955e-05	1.1709747
0.0393723	3.8362206e-05	1.1713898
0.0401057	3.4894623e-05	1.1718135
0.0408529	3.1499418e-05	1.172248
0.0416139	2.817987e-05	1.1726907
0.0423891	2.4939325e-05	1.1731417
0.0431788	2.178116e-05	1.1736016
0.0439832	1.8708803e-05	1.1740698
0.0448025	1.5725815e-05	1.1745418
0.0456372	1.2835684e-05	1.1750109
0.0464873	1.0042005e-05	1.1754677
0.0473533	7.3483475e-06	1.1758865
0.0482355	4.7583294e-06	1.1761734
0.0491341	2.2755241e-06	1.175881
0.0903466	8.856586e-07	2.680232
0.0920297	4.0367595e-06	1.2894394
0.0937441	7.4921386e-06	1.1170435
0.0954904	1.1282786e-05	1.0613707
0.0972693	1.5445617e-05	1.0481007
0.0990814	2.0025238e-05	1.0510546
0.1009272	2.5073114e-05	1.0567135
0.1028073	3.065135e-05	1.0614746
0.1047225	3.683189e-05	1.0648676
0.1066734	4.3699816e-05	1.0670482
0.1086606	5.135377e-05	1.0682609
0.1106848	5.990895e-05	1.0687244
0.1127468	6.9499496e-05	1.0686172
0.1148472	8.0279286e-05	1.0680808
0.1169866	9.242755e-05	1.0672374
0.119166	0.0001061494	1.0661771
0.1213859	0.00012168166	1.0649811
0.1236472	0.00013929406	1.0637134
0.1259506	0.00015929698	1.0624231
0.128297	0.00018204401	1.0611522
0.130687	0.0002079366	1.0599335
0.1331216	0.0002374328	1.0587866
0.1356015	0.00027105262	1.0577282
0.1381276	0.00030938355	1.0567647
0.1407008	0.00035309233	1.055902
0.1433219	0.0004029287	1.0551385
0.1459919	0.0004597427	1.0544705
0.1487115	0.0005244858	1.0538913
0.1514819	0.0005982326	1.0533948
0.1543038	0.0006821861	1.0529732
0.1571784	0.000777698	1.0526192
0.1601064	0.0008862809	1.0523227
0.1630891	0.001009625	1.0520794
0.1661273	0.0011496186	1.051882
0.169222	0.0013083745	1.0517246
0.1723745	0.0014882368	1.051601
0.1755856	0.001691823	1.0515075
0.1788566	0.0019220412	1.0514396
0.1821885	0.002182125	1.051394
0.1855825	0.0024756533	1.0513675
0.1890397	0.0028066079	1.0513564
0.1925614	0.003179386	1.0513595
0.1961486	0.0035988519	1.0513738
0.1998026	0.004070402	1.0513976
0.2035248	0.0045999708	1.0514288
0.2073162	0.0051941164	1.0514661
0.2111783	0.005860068	1.0515078
0.2151123	0.006605791	1.051553
0.2191197	0.0074400385	1.0516003
0.2232016	0.008372444	1.0516487
0.2273597	0.009413595	1.0516973
0.2315951	0.010575085	1.0517452
0.2359095	0.011869666	1.0517915
0.2403043	0.013311286	1.051836
0.2447809	0.014915208	1.0518779
0.2493409	0.016698148	1.0519165
0.2539859	0.01867838	1.0519515
0.2587174	0.020875853	1.051983
0.2635371	0.02331233	1.0520103
0.2684465	0.026011577	1.052033
0.2734474	0.028999433	1.0520514
0.2785414	0.032304127	1.0520647
0.2837304	0.03595628	1.052074
0.289016	0.039989248	1.0520777
0.2944	0.04443922	1.0520772
0.2998844	0.049345512	1.0520723
0.305471	0.05475079	1.0520623
0.3111616	0.0607012	1.0520477
0.3169582	0.067246966	1.0520288
0.3228628	0.07444214	1.0520058
0.3288774	0.082345374	1.0519783
0.3350041	0.091020085	1.0519476
0.3412449	0.100534685	1.0519127
0.3476019	0.110962965	1.0518744
0.3540774	0.122384585	1.0518329
0.3606735	0.13488545	1.0517881
0.3673925	0.14855792	1.0517406
0.3742366	0.16350153	1.0516901
0.3812083	0.17982312	1.0516375
0.3883098	0.19763768	1.0515829
0.3955436	0.21706869	1.0515265
0.4029122	0.2382484	1.0514681
0.4104181	0.26131895	1.0514084
0.4180637	0.28643245	1.0513474
0.4258518	0.31375167	1.0512854
0.433785	0.343451	1.0512228
0.441866	0.37571657	1.0511596
0.4500975	0.41074756	1.0510957
0.4584824	0.44875652	1.0510318
0.4670234	0.48996973	1.0509683
0.4757236	0.5346295	1.0509045
0.4845859	0.5829925	1.0508413
0.4936132	0.6353329	1.0507786
0.5028087	0.69194275	1.0507165
0.5121755	0.7531306	1.0506552
0.5217169	0.81922615	1.050595
0.5314359	0.89057904	1.0505357
0.541336	0.9675586	1.0504776
0.5514206	1.0505576	1.0504209
0.561693	1.1399918	1.0503654
0.5721568	1.2363007	1.0503116
0.5828155	1.33995	1.0502592
0.5936727	1.4514295	1.0502086
0.6047322	1.5712587	1.0501596
0.6159978	1.6999865	1.0501121
0.6274732	1.8381882	1.0500667
0.6391624	1.9864726	1.0500227
0.6510694	2.1454782	1.0499809
0.6631981	2.3158796	1.049941
0.6755528	2.4983852	1.0499027
0.6881377	2.693738	1.0498663
0.700957	2.9027166	1.049832
0.7140151	3.1261418	1.0497993
0.7273165	3.364869	1.0497687
0.7408657	3.6197994	1.0497401
0.7546673	3.891871	1.049713
0.768726	4.1820693	1.0496879
0.7830465	4.4914193	1.0496645
0.7976339	4.8209944	1.0496429
0.812493	5.171921	1.0496231
0.8276289	5.5453587	1.049605
0.8430468	5.9425287	1.0495887
0.8587519	6.3646965	1.0495737
0.8747496	6.813183	1.0495605
0.8910453	7.289362	1.0495487
0.9076446	7.794659	1.0495384
0.9245531	8.330543	1.0495297
0.9417766	8.898564	1.0495222
0.9593209	9.500317	1.0495158
0.9771921	10.137438	1.0495108
0.9953962	10.811658	1.0495069
1.0139395	11.524729	1.0495044
1.0328281	12.278496	1.0495026
1.0520687	13.074854	1.0495019
1.0716676	13.915748	1.0495021
1.0916317	14.803218	1.049503
1.1119677	15.739334	1.0495045
1.1326826	16.726265	1.0495069
1.1537833	17.766222	1.0495096
1.1752771	18.861475	1.049513
1.1971713	20.014404	1.0495166
1.2194734	21.227434	1.0495206
1.242191	22.503029	1.0495249
1.2653318	23.84379	1.0495291
1.2889036	25.252348	1.0495334
1.3129146	26.731394	1.0495377
1.3373729	28.283722	1.0495418
1.3622868	29.912176	1.049546
1.3876648	31.619709	1.0495498
1.4135156	33.409317	1.0495534
1.439848	35.284077	1.0495564
1.4666709	37.247166	1.0495594
1.4939935	39.301796	1.0495616
1.5218251	41.451313	1.0495636
1.5501751	43.6991	1.049565
1.5790533	46.048622	1.049566
1.6084695	48.50348	1.0495663
1.6384336	51.067238	1.0495665
1.668956	53.74369	1.049566
1.700047	56.536594	1.0495652
1.7317171	59.44986	1.0495642
1.7639773	62.48745	1.0495628
1.7968384	65.65342	1.0495611
1.8303117	68.95189	1.0495595
1.8644085	72.38717	1.0495579
1.8991406	75.96347	1.0495565
1.9345197	79.6852	1.0495554
1.9705578	83.557	1.0495545
2.0072673	87.583275	1.0495542
2.0446607	91.76868	1.0495548
2.0827506	96.118164	1.0495564
2.1215502	100.63633	1.049559
2.1610725	105.3283	1.0495629
2.2013311	110.199005	1.0495682
2.2423397	115.25368	1.0495751
2.2841122	120.49736	1.0495842
2.3266629	125.93545	1.049595
2.3700063	131.57341	1.0496082
2.4141571	137.4166	1.0496242
2.4591304	143.4708	1.0496427
2.5049415	149.06	1.0496633
2.5516061	149.06	1.0496633
2.5991399	149.06	1.0496633
2.6475593	149.06	1.0496633
2.6968806	149.06	1.0496633
2.7471208	149.06	1.0496633
2.7982969	149.06	1.0496633
2.8504263	149.06	1.0496633
2.9035269	149.06	1.0496633
2.9576167	149.06	1.0496633
3.0127141	149.06	1.0496633
3.0688379	149.06	1.0496633
3.1260072	149.06	1.0496633
3.1842416	149.06	1.0496633
3.2435608	149.06	1.0496633
3.3039851	149.06	1.0496633
3.365535	149.06	1.0496633
3.4282315	149.06	1.0496633
3.492096	149.06	1.0496633
3.5571502	149.06	1.0496633
3.6234163	149.06	1.0496633
3.6909169	149.06	1.0496633
3.759675	149.06	1.0496633
3.8297139	149.06	1.0496633
3.9010576	149.06	1.0496633
3.9737304	149.06	1.0496633
4.047757	149.06	1.0496633
4.1231626	149.06	1.0496633
4.1999729	149.06	1.0496633
4.2782142	149.06	1.0496633
4.357913	149.06	1.0496633
4.4390965	149.06	1.0496633
4.5217924	149.06	1.0496633
4.6060288	149.06	1.0496633
4.6918345	149.06	1.0496633
4.7792386	149.06	1.0496633
4.868271	149.06	1.0496633
4.958962	149.06	1.0496633
5.0513425	149.06	1.0496633
5.1454439	149.06	1.0496633
5.2412983	149.06	1.0496633
5.3389384	149.06	1.0496633
5.4383974	149.06	1.0496633
5.5397093	149.06	1.0496633
5.6429085	149.06	1.0496633
5.7480302	149.06	1.0496633
5.8551102	149.06	1.0496633
5.9641849	149.06	1.0496633
6.0752917	149.06	1.0496633
6.1884682	149.06	1.0496633
6.3037532	149.06	1.0496633
6.4211857	149.06	1.0496633
6.5408059	149.06	1.0496633
6.6626545	149.06	1.0496633
6.7867731	149.06	1.0496633
6.9132038	149.06	1.0496633
7.0419898	149.06	1.0496633
7.1731749	149.06	1.0496633
7.306804	149.06	1.0496633
7.4429223	149.06	1.0496633
7.5815765	149.06	1.0496633
7.7228136	149.06	1.0496633
7.8666818	149.06	1.0496633
8.0132301	149.06	1.0496633
8.1625085	149.06	1.0496633
