# T9	Mean Rate	One Sigma
0.0153593	4784701000.0	1.0213003
0.0156455	4757168600.0	1.0213028
0.0159369	4729600000.0	1.0213052
0.0162338	4702016500.0	1.0213075
0.0165362	4674444000.0	1.0213099
0.0168443	4646905300.0	1.0213119
0.0171581	4619422700.0	1.0213141
0.0174777	4592020000.0	1.0213162
0.0178033	4564720000.0	1.0213183
0.018135	4537546000.0	1.0213202
0.0184728	4510517000.0	1.0213221
0.0188169	4483655700.0	1.021324
0.0191675	4456980000.0	1.0213258
0.0195246	4430511000.0	1.0213275
0.0198883	4404267500.0	1.0213292
0.0202588	4378264600.0	1.0213308
0.0206362	4352519700.0	1.0213324
0.0210206	4327050000.0	1.0213338
0.0214122	4301869600.0	1.0213352
0.0218111	4276991500.0	1.0213367
0.0222174	4252428500.0	1.021338
0.0226313	4228193000.0	1.0213392
0.0230529	4204296000.0	1.0213404
0.0234823	4180746200.0	1.0213417
0.0239198	4157553200.0	1.0213428
0.0243654	4134724400.0	1.0213438
0.0248193	4112266500.0	1.0213448
0.0252817	4090183700.0	1.0213459
0.0257526	4068483000.0	1.0213468
0.0262324	4047167000.0	1.0213478
0.0267211	4026238700.0	1.0213487
0.0272188	4005699300.0	1.0213495
0.0277259	3985549800.0	1.0213504
0.0282424	3965789700.0	1.0213513
0.0287685	3946419200.0	1.021352
0.0293045	3927437300.0	1.0213529
0.0298504	3908839200.0	1.0213537
0.0304065	3890622700.0	1.0213546
0.0309729	3872785200.0	1.0213553
0.0315499	3855319600.0	1.0213561
0.0321376	3838222300.0	1.0213569
0.0327363	3821486800.0	1.0213577
0.0333462	3805107700.0	1.0213585
0.0339674	3789075500.0	1.0213593
0.0346002	3773384700.0	1.0213602
0.0352447	3758026800.0	1.021361
0.0359013	3742994200.0	1.021362
0.0365701	3728276200.0	1.0213628
0.0372514	3713865200.0	1.0213639
0.0379453	3699751700.0	1.0213647
0.0386522	3685924000.0	1.0213658
0.0393723	3672375000.0	1.0213667
0.0401057	3659092700.0	1.0213678
0.0408529	3646066400.0	1.021369
0.0416139	3633287000.0	1.02137
0.0423891	3620741600.0	1.0213712
0.0431788	3608422400.0	1.0213724
0.0439832	3596316200.0	1.0213736
0.0448025	3584413000.0	1.021375
0.0456372	3572702000.0	1.0213764
0.0464873	3561172200.0	1.0213777
0.0473533	3549811500.0	1.0213791
0.0482355	3538611700.0	1.0213807
0.0491341	3527560700.0	1.0213821
0.0500494	3516648000.0	1.0213836
0.0509818	3505862400.0	1.0213853
0.0519315	3495195100.0	1.021387
0.0528989	3484634400.0	1.0213888
0.0538844	3474171600.0	1.0213904
0.0548882	3463797000.0	1.0213922
0.0559107	3453500200.0	1.0213941
0.0569523	3443271400.0	1.021396
0.0580132	3433102300.0	1.0213981
0.059094	3422984400.0	1.0214001
0.0601948	3412907500.0	1.0214021
0.0613162	3402864600.0	1.0214043
0.0624584	3392847000.0	1.0214064
0.063622	3382846500.0	1.0214087
0.0648072	3372855300.0	1.021411
0.0660145	3362866700.0	1.0214132
0.0672443	3352873500.0	1.0214156
0.068497	3342867700.0	1.021418
0.069773	3332843800.0	1.0214205
0.0710728	3322795800.0	1.0214229
0.0723968	3312716500.0	1.0214255
0.0737455	3302601700.0	1.0214281
0.0751193	3292444400.0	1.0214307
0.0765187	3282240500.0	1.0214335
0.0779442	3271984600.0	1.0214361
0.0793962	3261672400.0	1.021439
0.0808752	3251299300.0	1.0214417
0.0823819	3240860700.0	1.0214446
0.0839166	3230354400.0	1.0214474
