# T9	Mean Rate	One Sigma
0.0346002	0.2837118	1.0308026
0.0352447	0.30180502	1.0307937
0.0359013	0.32089835	1.0308831
0.0365701	0.3411266	1.0308266
0.0372514	0.3624924	1.030842
0.0379453	0.38498947	1.0308352
0.0386522	0.40876245	1.0308963
0.0393723	0.43386143	1.0308288
0.0401057	0.4603359	1.0308434
0.0408529	0.4881944	1.030896
0.0416139	0.5176075	1.0308415
0.0423891	0.5485063	1.0309415
0.0431788	0.5810939	1.0309515
0.0439832	0.61546916	1.0309203
0.0448025	0.6516087	1.0308534
0.0456372	0.6896105	1.0308634
0.0464873	0.72958934	1.0308659
0.0473533	0.77147526	1.0309701
0.0482355	0.8156864	1.0309576
0.0491341	0.8620589	1.0309227
0.0500494	0.91073024	1.0309674
0.0509818	0.96187013	1.0309362
0.0519315	1.0155131	1.0309709
0.0528989	1.0718532	1.0309383
0.0538844	1.1308706	1.0309855
0.0548882	1.1927923	1.0310074
0.0559107	1.2576896	1.0309857
0.0569523	1.3258108	1.0309646
0.0580132	1.3969994	1.031014
0.059094	1.4715853	1.0310129
0.0601948	1.5497456	1.0309854
0.0613162	1.6314877	1.0310655
0.0624584	1.7171698	1.031018
0.063622	1.80654	1.0310429
0.0648072	1.9002439	1.0310149
0.0660145	1.9980593	1.0310092
0.0672443	2.100286	1.0310379
0.068497	2.207223	1.0310196
0.069773	2.3188334	1.0309889
0.0710728	2.4353807	1.0310223
0.0723968	2.557024	1.0310456
0.0737455	2.6839705	1.0310472
0.0751193	2.816625	1.0309886
0.0765187	2.9548948	1.0310049
0.0779442	3.0990322	1.0310086
0.0793962	3.2494528	1.0309652
0.0808752	3.4060755	1.0309632
0.0823819	3.5691137	1.0310413
0.0839166	3.7390554	1.0310837
0.0854798	3.916475	1.0310282
0.0870722	4.1010737	1.0310022
0.0886943	4.293099	1.0309734
0.0903466	4.492631	1.0310059
0.0920297	4.700888	1.0309894
0.0937441	4.9171886	1.0309956
0.0954904	5.142063	1.0309926
0.0972693	5.376178	1.0309645
0.0990814	5.619321	1.0309843
0.1009272	5.871922	1.0310175
0.1028073	6.134539	1.0309899
0.1047225	6.4073377	1.0309894
0.1066734	6.6908665	1.0309584
0.1086606	6.98468	1.0310256
0.1106848	7.2903767	1.031014
0.1127468	7.6077466	1.030965
0.1148472	7.936694	1.0309627
0.1169866	8.278174	1.0309585
0.119166	8.631599	1.0309979
0.1213859	8.998495	1.0310528
0.1236472	9.379777	1.0309798
0.1259506	9.774617	1.0309681
0.128297	10.183712	1.03099
0.130687	10.607962	1.0309381
0.1331216	11.046446	1.0309787
0.1356015	11.500291	1.0310138
0.1381276	11.972182	1.0309749
0.1407008	12.459857	1.0309734
0.1433219	12.964898	1.0309736
0.1459919	13.486455	1.0310482
0.1487115	14.02838	1.0309345
0.1514819	14.587239	1.0309998
0.1543038	15.166721	1.0309682
0.1571784	15.764484	1.0310187
0.1601064	16.383312	1.0309914
0.1630891	17.023846	1.0309471
0.1661273	17.68552	1.0309887
0.169222	18.368193	1.0310036
0.1723745	19.07596	1.0309808
0.1755856	19.806246	1.0309694
0.1788566	20.560566	1.0309372
0.1821885	21.338743	1.031013
0.1855825	22.14239	1.0310379
0.1890397	22.973665	1.0309724
0.1925614	23.830833	1.0309832
0.1961486	24.716953	1.0309533
0.1998026	25.630766	1.0310012
0.2035248	26.572292	1.0309907
0.2073162	27.544088	1.0310103
0.2111783	28.548136	1.030978
0.2151123	29.582685	1.0309826
0.2191197	30.648499	1.0310273
0.2232016	31.750298	1.0309964
0.2273597	32.886784	1.0309492
0.2315951	34.05475	1.030953
0.2359095	35.258293	1.0310094
0.2403043	36.501305	1.0310017
0.2447809	37.784355	1.0309284
0.2493409	39.10288	1.0309124
0.2539859	40.461143	1.0309559
0.2587174	41.858215	1.0309693
0.2635371	43.297302	1.0310136
0.2684465	44.779835	1.0310231
0.2734474	46.311607	1.0309726
0.2785414	47.886616	1.0309211
0.2837304	49.50168	1.0310113
0.289016	51.17233	1.0309267
0.2944	52.88102	1.0310256
0.2998844	54.64945	1.0309358
0.305471	56.462936	1.0309703
0.3111616	58.330894	1.0309684
0.3169582	60.247875	1.0310324
0.3228628	62.231323	1.0309353
0.3288774	64.257385	1.0310168
0.3350041	66.350555	1.0309699
0.3412449	68.49709	1.0309306
0.3476019	70.70584	1.0309778
0.3540774	72.97081	1.0310093
0.3606735	75.30376	1.0310019
0.3673925	77.70866	1.0309422
0.3742366	80.16326	1.031009
0.3812083	82.70485	1.0309741
0.3883098	85.30837	1.0309261
0.3955436	87.97576	1.0309765
0.4029122	90.716995	1.0310264
0.4104181	93.54168	1.030973
0.4180637	96.43353	1.0310018
0.4258518	99.417366	1.0309215
0.433785	102.47127	1.0309567
0.441866	105.604614	1.0309156
0.4500975	108.81995	1.0309626
0.4584824	112.125656	1.0309404
0.4670234	115.51468	1.0309856
0.4757236	118.99674	1.0309705
0.4845859	122.57158	1.0309547
0.4936132	126.24407	1.0309321
0.5028087	130.00702	1.0308847
0.5121755	133.87354	1.0308856
0.5217169	137.81415	1.0309714
0.5314359	141.86865	1.0310322
0.541336	146.04099	1.0309942
0.5514206	150.32758	1.0309675
0.561693	154.70514	1.0309467
0.5721568	159.2002	1.0309677
0.5828155	163.81071	1.0309998
0.5936727	168.55156	1.0309168
0.6047322	173.39197	1.0309268
0.6159978	178.35194	1.0309737
0.6274732	183.4455	1.0309968
0.6391624	188.6757	1.0309488
0.6510694	194.03564	1.0309328
0.6631981	199.51434	1.030975
0.6755528	205.13786	1.0309998
0.6881377	210.91919	1.0309198
0.700957	216.83215	1.0309072
0.7140151	222.87808	1.0309225
0.7273165	229.06725	1.030955
0.7408657	235.43877	1.0309029
0.7546673	241.93318	1.0309392
0.768726	248.62383	1.0308908
0.7830465	255.45383	1.0309184
0.7976339	262.46997	1.0308586
0.812493	269.60944	1.0309224
0.8276289	276.9475	1.0309017
0.8430468	284.47147	1.0309086
0.8587519	292.17352	1.0309168
0.8747496	300.0202	1.0310297
0.8910453	308.15433	1.0308504
0.9076446	316.3817	1.0308943
0.9245531	324.8767	1.0308664
0.9417766	333.50137	1.0309426
0.9593209	342.42014	1.0308257
0.9771921	351.46387	1.03091
0.9953962	360.7965	1.0308185
1.0139395	370.30273	1.0308245
1.0328281	379.9868	1.0309546
1.0520687	389.96167	1.0309613
1.0716676	400.23294	1.030792
1.0916317	410.6095	1.0309395
1.1119677	421.34412	1.0307907
1.1326826	432.29367	1.0307673
1.1537833	443.44183	1.030849
1.1752771	454.84772	1.0308632
1.1971713	466.50876	1.03096
1.2194734	478.48038	1.0309169
1.242191	490.76358	1.0308068
1.2653318	503.32672	1.0307802
1.2889036	516.06964	1.0309068
1.3129146	529.0738	1.0310723
1.3373729	542.6671	1.0307705
1.3622868	556.3359	1.0308288
1.3876648	570.34393	1.0308361
1.4135156	584.6075	1.0309404
1.439848	599.25415	1.0308967
1.4666709	614.325	1.030794
1.4939935	629.6351	1.0307721
1.5218251	645.4192	1.0305402
1.5501751	661.2931	1.0308233
1.5790533	677.4942	1.0308588
1.6084695	694.36115	1.0306381
1.6384336	711.5198	1.0306748
1.668956	728.78815	1.0308831
1.700047	746.7437	1.0307829
1.7317171	764.90826	1.0307394
1.7639773	783.32635	1.0310564
1.7968384	802.4852	1.0309342
1.8303117	821.7739	1.0309786
1.8644085	841.8853	1.0307248
1.8991406	861.8697	1.0309435
1.9345197	882.9212	1.0307003
1.9705578	903.8719	1.0307218
2.0072673	925.56586	1.0306606
2.0446607	947.6441	1.0306891
2.0827506	969.54156	1.0312755
2.1215502	993.0335	1.0308203
2.1610725	1016.0903	1.0311236
2.2013311	1040.3234	1.0307819
2.2423397	1065.1586	1.0306027
2.2841122	1090.2307	1.0304084
2.3266629	1115.3425	1.0305883
2.3700063	1141.4893	1.0304122
2.4141571	1168.3158	1.0300003
2.4591304	1194.1777	1.0309206
2.5049415	1222.5377	1.0304732
2.5516061	1250.2863	1.0304606
2.5991399	1278.9359	1.0305368
2.6475593	1307.1185	1.0312568
2.6968806	1337.9696	1.0303496
2.7471208	1368.4291	1.0303769
2.7982969	1398.98	1.0304267
2.8504263	1430.4098	1.0306053
2.9035269	1462.5873	1.0303982
2.9576167	1496.1171	1.0298842
3.0127141	1527.9937	1.0305513
3.0688379	1563.5745	1.0294739
3.1260072	1596.7145	1.030562
3.1842416	1631.4132	1.0305079
3.2435608	1668.1106	1.029966
3.3039851	1704.5643	1.0300082
3.365535	1739.5613	1.0306567
3.4282315	1778.3402	1.0299758
3.492096	1816.4441	1.0300382
3.5571502	1855.1703	1.0299405
3.6234163	1892.6989	1.0305884
3.6909169	1932.9595	1.0307236
3.759675	1973.2731	1.0306888
3.8297139	2014.582	1.0304278
3.9010576	2056.4487	1.0301272
3.9737304	2099.7505	1.0300167
4.047757	2113.16	1.031001
4.1231626	2113.16	1.031001
4.1999729	2113.16	1.031001
4.2782142	2113.16	1.031001
4.357913	2113.16	1.031001
4.4390965	2113.16	1.031001
4.5217924	2113.16	1.031001
4.6060288	2113.16	1.031001
4.6918345	2113.16	1.031001
4.7792386	2113.16	1.031001
4.868271	2113.16	1.031001
4.958962	2113.16	1.031001
5.0513425	2113.16	1.031001
5.1454439	2113.16	1.031001
5.2412983	2113.16	1.031001
5.3389384	2113.16	1.031001
5.4383974	2113.16	1.031001
5.5397093	2113.16	1.031001
5.6429085	2113.16	1.031001
5.7480302	2113.16	1.031001
5.8551102	2113.16	1.031001
5.9641849	2113.16	1.031001
6.0752917	2113.16	1.031001
6.1884682	2113.16	1.031001
6.3037532	2113.16	1.031001
6.4211857	2113.16	1.031001
6.5408059	2113.16	1.031001
6.6626545	2113.16	1.031001
6.7867731	2113.16	1.031001
6.9132038	2113.16	1.031001
7.0419898	2113.16	1.031001
7.1731749	2113.16	1.031001
7.306804	2113.16	1.031001
7.4429223	2113.16	1.031001
7.5815765	2113.16	1.031001
7.7228136	2113.16	1.031001
7.8666818	2113.16	1.031001
8.0132301	2113.16	1.031001
8.1625085	2113.16	1.031001
8.3145678	2113.16	1.031001
8.4694598	2113.16	1.031001
8.6272373	2113.16	1.031001
8.787954	2113.16	1.031001
8.9516647	2113.16	1.031001
9.1184252	2113.16	1.031001
9.2882923	2113.16	1.031001
9.4613238	2113.16	1.031001
9.6375787	2113.16	1.031001
9.817117	2113.16	1.031001
10.0	2113.16	1.031001
