# T9	Mean Rate	One Sigma
0.4845859	504002750.0	1.0024471
0.4936132	503119420.0	1.0024434
0.5028087	502249200.0	1.0024397
0.5121755	501392640.0	1.0024359
0.5217169	500550140.0	1.002432
0.5314359	499722240.0	1.002428
0.541336	498909540.0	1.0024241
0.5514206	498112540.0	1.0024201
0.561693	497331550.0	1.002416
0.5721568	496567460.0	1.002412
0.5828155	495820480.0	1.0024078
0.5936727	495091260.0	1.0024035
0.6047322	494380300.0	1.0023992
0.6159978	493688300.0	1.0023949
0.6274732	493015100.0	1.0023905
0.6391624	492362300.0	1.0023861
0.6510694	491729340.0	1.0023816
0.6631981	491117400.0	1.0023772
0.6755528	490526940.0	1.0023725
0.6881377	489958050.0	1.002368
0.700957	489411620.0	1.0023632
0.7140151	488888030.0	1.0023586
0.7273165	488387700.0	1.0023538
0.7408657	487911000.0	1.002349
0.7546673	487458850.0	1.0023443
0.768726	487031420.0	1.0023394
0.7830465	486629060.0	1.0023345
0.7976339	486252400.0	1.0023295
0.812493	485901760.0	1.0023246
0.8276289	485577800.0	1.0023196
0.8430468	485281060.0	1.0023146
0.8587519	485011100.0	1.0023094
0.8747496	484769630.0	1.0023044
0.8910453	484556160.0	1.0022993
0.9076446	484370940.0	1.0022942
0.9245531	484215300.0	1.002289
0.9417766	484088540.0	1.0022838
0.9593209	483991970.0	1.0022787
0.9771921	483925440.0	1.0022734
0.9953962	483888740.0	1.0022683
1.0139395	483883650.0	1.0022631
1.0328281	483909020.0	1.0022578
1.0520687	483966080.0	1.0022527
1.0716676	484054500.0	1.0022475
1.0916317	484174900.0	1.0022422
1.1119677	484327580.0	1.002237
1.1326826	484512300.0	1.0022318
1.1537833	484729020.0	1.0022266
1.1752771	484978700.0	1.0022215
1.1971713	485260960.0	1.0022163
1.2194734	485575780.0	1.0022111
1.242191	485922720.0	1.0022061
1.2653318	486302300.0	1.002201
1.2889036	486714140.0	1.002196
1.3129146	487156700.0	1.0021908
1.3373729	487631000.0	1.002186
1.3622868	488136000.0	1.0021809
1.3876648	488670980.0	1.002176
1.4135156	489234430.0	1.0021712
1.439848	489825250.0	1.0021664
1.4666709	490442530.0	1.0021616
1.4939935	491084100.0	1.002157
1.5218251	491747040.0	1.0021523
