# T9	Mean Rate	One Sigma
0.0293045	1.0163012	1.2
0.0298504	1.0868984	1.2
0.0304065	1.1618855	1.2
0.0309729	1.2415006	1.2
0.0315499	1.3259928	1.2
0.0321376	1.4156224	1.2
0.0327363	1.510661	1.2
0.0333462	1.6113946	1.2
0.0339674	1.7181144	1.2
0.0346002	1.8311349	1.2
0.0352447	1.9507766	1.2
0.0359013	2.077374	1.2
0.0365701	2.2112775	1.2
0.0372514	2.352854	1.2
0.0379453	2.5024817	1.2
0.0386522	2.6605558	1.2
0.0393723	2.8274882	1.2
0.0401057	3.0037053	1.2
0.0408529	3.189654	1.2
0.0416139	3.3857949	1.2
0.0423891	3.5926087	1.2
0.0431788	3.8105922	1.2
0.0439832	4.040262	1.2
0.0448025	4.2821627	1.2
0.0456372	4.5368433	1.2
0.0464873	4.8048844	1.2
0.0473533	5.0868893	1.2
0.0482355	5.383468	1.2
0.0491341	5.6952753	1.2
0.0500494	6.0229754	1.2
0.0509818	6.3672533	1.2
0.0519315	6.728822	1.2
0.0528989	7.1084266	1.2
0.0538844	7.5068293	1.2
0.0548882	7.924824	1.2
0.0559107	8.363218	1.2
0.0569523	8.822866	1.2
0.0580132	9.304629	1.2
0.059094	9.8094225	1.2
0.0601948	10.338174	1.2
0.0613162	10.891835	1.2
0.0624584	11.471401	1.2
0.063622	12.077897	1.2
0.0648072	12.712387	1.2
0.0660145	13.37594	1.2
0.0672443	14.069693	1.2000002
0.068497	14.794807	1.2
0.069773	15.552458	1.2
0.0710728	16.343884	1.2
0.0723968	17.170359	1.2
0.0737455	18.033169	1.2
0.0751193	18.933651	1.2
0.0765187	19.873217	1.2
0.0779442	20.853262	1.2
0.0793962	21.87527	1.2
0.0808752	22.940718	1.2
0.0823819	24.051172	1.2
0.0839166	25.208242	1.2
0.0854798	26.413513	1.2
0.0870722	27.668713	1.2
0.0886943	28.975538	1.2
0.0903466	30.335798	1.2
0.0920297	31.751305	1.2
0.0937441	33.22394	1.2
0.0954904	34.7556	1.2
0.0972693	36.34831	1.2
0.0990814	38.004044	1.2
0.1009272	39.724953	1.2
0.1028073	41.51314	1.2
0.1047225	43.3708	1.2
0.1066734	45.300194	1.2
0.1086606	47.303677	1.2
0.1106848	49.38358	1.2
0.1127468	51.542297	1.2
0.1148472	53.782448	1.2
0.1169866	56.106464	1.2
0.119166	58.517075	1.2
0.1213859	61.01693	1.2
0.1236472	63.60883	1.2
0.1259506	66.295555	1.2
0.128297	69.08003	1.2
0.130687	71.965256	1.2
0.1331216	74.95428	1.2
0.1356015	78.05024	1.2
0.1381276	81.25633	1.2
0.1407008	84.575806	1.2
0.1433219	88.0121	1.2
0.1459919	91.56863	1.2
0.1487115	95.24895	1.2
0.1514819	99.05667	1.2
0.1543038	102.99552	1.2
0.1571784	107.069275	1.2
0.1601064	111.281876	1.2
0.1630891	115.63733	1.2
0.1661273	120.13965	1.2
0.169222	124.79311	1.2
0.1723745	129.60194	1.2
0.1755856	134.57056	1.2
0.1788566	139.70352	1.2
0.1821885	145.0054	1.2
0.1855825	150.48093	1.2
0.1890397	156.13496	1.2
0.1925614	161.97238	1.2
0.1961486	167.99844	1.2
0.1998026	174.21812	1.2
0.2035248	180.63698	1.2
0.2073162	187.26027	1.2
0.2111783	194.0938	1.2
0.2151123	201.14304	1.2
0.2191197	208.41406	1.2
0.2232016	215.91286	1.2
0.2273597	223.64548	1.2
0.2315951	231.6183	1.2
0.2359095	239.8378	1.2
0.2403043	248.31055	1.2
0.2447809	257.04337	1.2
0.2493409	266.04306	1.2
0.2539859	275.31696	1.2
0.2587174	284.87222	1.2
0.2635371	294.71637	1.2
0.2684465	304.85687	1.2
0.2734474	315.30182	1.2
0.2785414	326.05908	1.2
0.2837304	337.1369	1.2
0.289016	348.5438	1.2
0.2944	360.28827	1.2
0.2998844	372.3794	1.2
0.305471	384.82574	1.2
0.3111616	397.6372	1.2
0.3169582	410.8228	1.2
0.3228628	424.39264	1.2
0.3288774	438.35638	1.2000002
0.3350041	452.72455	1.2
0.3412449	467.5075	1.2
0.3476019	482.71597	1.2
0.3540774	498.3611	1.2
0.3606735	514.454	1.2
0.3673925	531.0064	1.2
0.3742366	548.03015	1.2
0.3812083	565.53735	1.2
0.3883098	583.54034	1.2
0.3955436	602.052	1.2
0.4029122	621.0856	1.2
0.4104181	640.6543	1.2
0.4180637	660.77216	1.2
0.4258518	681.45294	1.2
0.433785	702.711	1.2
0.441866	724.5616	1.2
0.4500975	747.0198	1.2
0.4584824	770.1011	1.2
0.4670234	793.82104	1.2
0.4757236	818.1969	1.2
0.4845859	843.2446	1.2
0.4936132	868.9822	1.2
0.5028087	895.4262	1.2
0.5121755	922.5958	1.2
0.5217169	950.5087	1.2
0.5314359	979.1844	1.2
0.541336	1008.6424	1.2
0.5514206	1038.9025	1.2
0.561693	1069.9847	1.2
0.5721568	1101.911	1.2
0.5828155	1134.7021	1.2
0.5936727	1168.3805	1.2
0.6047322	1202.969	1.2
0.6159978	1238.4905	1.2
0.6274732	1274.9691	1.2
0.6391624	1312.4288	1.2
0.6510694	1350.8951	1.2
0.6631981	1390.393	1.2
0.6755528	1430.9487	1.2
0.6881377	1472.5905	1.2
0.700957	1515.3452	1.2
0.7140151	1559.2408	1.2
0.7273165	1604.3075	1.2
0.7408657	1650.5741	1.2
0.7546673	1698.0719	1.2
0.768726	1746.8314	1.2
0.7830465	1796.8855	1.2
0.7976339	1848.2672	1.2
0.812493	1901.0093	1.2
0.8276289	1955.1482	1.2
0.8430468	2010.7174	1.2
0.8587519	2067.755	1.2
0.8747496	2126.2976	1.2
0.8910453	2186.3838	1.2
0.9076446	2248.0527	1.2
0.9245531	2311.3447	1.2
0.9417766	2376.301	1.2
0.9593209	2442.9646	1.2
0.9771921	2511.3777	1.2
0.9953962	2581.5854	1.2
1.0139395	2653.6343	1.2
1.0328281	2727.5696	1.2
1.0520687	2803.44	1.2
1.0716676	2881.2947	1.2
1.0916317	2961.1846	1.2
1.1119677	3043.1602	1.2
1.1326826	3127.2754	1.2
1.1537833	3213.5842	1.2
1.1752771	3302.1423	1.2
1.1971713	3393.007	1.2
1.2194734	3486.2368	1.2
1.242191	3581.8916	1.2
1.2653318	3680.0337	1.2
1.2889036	3780.7249	1.2
1.3129146	3884.0298	1.2
1.3373729	3990.0151	1.2
1.3622868	4098.7495	1.2
1.3876648	4210.301	1.2
1.4135156	4324.742	1.2
1.439848	4442.146	1.2
1.4666709	4562.5864	1.2
1.4939935	4686.141	1.2
1.5218251	4812.8896	1.2
1.5501751	4942.9106	1.2
1.5790533	5076.288	1.2
1.6084695	5213.106	1.2
1.6384336	5353.451	1.2
1.668956	5497.413	1.2
1.700047	5645.082	1.2
1.7317171	5796.555	1.2
1.7639773	5951.922	1.2
1.7968384	6111.2856	1.2
1.8303117	6274.7437	1.2
1.8644085	6442.3994	1.2
1.8991406	6614.3613	1.2
1.9345197	6790.7344	1.2
1.9705578	6971.6304	1.2
2.0072673	7157.1616	1.2000002
2.0446607	7347.447	1.2
2.0827506	7542.603	1.2
2.1215502	7742.7534	1.2
2.1610725	7948.0205	1.2
2.2013311	8158.536	1.2
2.2423397	8374.429	1.2
2.2841122	8595.836	1.2
2.3266629	8822.89	1.2
2.3700063	9055.736	1.2
2.4141571	9294.516	1.2
2.4591304	9539.382	1.2
2.5049415	9790.479	1.2
2.5516061	10047.968	1.2
2.5991399	10312.005	1.2
2.6475593	10582.751	1.2
2.6968806	10860.378	1.2
2.7471208	11145.051	1.2
2.7982969	11436.949	1.2
2.8504263	11736.25	1.2
2.9035269	12043.134	1.2
2.9576167	12357.792	1.2
3.0127141	12680.413	1.2
3.0688379	13011.2	1.2
3.1260072	13350.346	1.2
3.1842416	13698.065	1.2
3.2435608	14054.562	1.2
3.3039851	14420.059	1.2
3.365535	14794.772	1.2
3.4282315	15178.931	1.2
3.492096	15572.763	1.2
3.5571502	15976.511	1.2
3.6234163	16390.414	1.2
3.6909169	16814.727	1.2
3.759675	17249.697	1.2
3.8297139	17695.588	1.2
3.9010576	18152.672	1.2
3.9737304	18621.213	1.2
4.047757	19101.494	1.2
4.1231626	19593.805	1.2
4.1999729	20098.428	1.2
4.2782142	20615.676	1.2
4.357913	21145.85	1.2
4.4390965	21689.26	1.2
4.5217924	22246.232	1.2
4.6060288	22817.094	1.2
4.6918345	23402.18	1.2
4.7792386	24001.836	1.2
4.868271	24616.418	1.2
4.958962	25246.28	1.2
5.0513425	25891.785	1.2
5.1454439	26553.324	1.2
5.2412983	27231.275	1.2
5.3389384	27926.035	1.2
5.4383974	28638.008	1.2
5.5397093	29367.605	1.2
5.6429085	30115.248	1.2
5.7480302	30881.37	1.2
5.8551102	31666.424	1.2
5.9641849	32470.846	1.2
6.0752917	33295.105	1.2
6.1884682	34139.676	1.2
6.3037532	35005.047	1.2
6.4211857	35891.7	1.2
6.5408059	36800.152	1.2
6.6626545	37730.926	1.2
6.7867731	38684.54	1.2
6.9132038	39661.543	1.2
7.0419898	40662.492	1.2
7.1731749	41687.94	1.2
7.306804	42738.492	1.2
7.4429223	43814.715	1.2
7.5815765	44917.223	1.2
