# T9	Mean Rate	One Sigma
0.6881377	511990240.0	1.013262
0.700957	512518050.0	1.0132658
0.7140151	512898080.0	1.0132693
0.7273165	513131620.0	1.0132722
0.7408657	513220100.0	1.0132748
0.7546673	513165150.0	1.0132768
0.768726	512968450.0	1.0132784
0.7830465	512631940.0	1.0132797
0.7976339	512157600.0	1.0132806
0.812493	511547680.0	1.0132811
0.8276289	510804540.0	1.0132813
0.8430468	509930620.0	1.0132815
0.8587519	508928600.0	1.0132811
0.8747496	507801200.0	1.0132806
0.8910453	506551300.0	1.01328
0.9076446	505181920.0	1.0132793
0.9245531	503696300.0	1.0132785
0.9417766	502097540.0	1.0132778
0.9593209	500389100.0	1.013277
0.9771921	498574460.0	1.0132763
0.9953962	496657100.0	1.0132757
1.0139395	494640670.0	1.0132754
1.0328281	492528930.0	1.0132754
1.0520687	490325630.0	1.0132756
1.0716676	488034460.0	1.0132762
1.0916317	485659460.0	1.0132772
1.1119677	483204350.0	1.0132788
1.1326826	480673180.0	1.0132809
1.1537833	478069730.0	1.0132834
1.1752771	475397920.0	1.0132867
1.1971713	472661540.0	1.0132905
1.2194734	469864320.0	1.0132952
1.242191	467010270.0	1.0133005
1.2653318	464102700.0	1.0133067
1.2889036	461145300.0	1.0133135
1.3129146	458141700.0	1.0133212
1.3373729	455094900.0	1.0133297
1.3622868	452008450.0	1.013339
1.3876648	448885280.0	1.013349
1.4135156	445728130.0	1.0133601
1.439848	442540060.0	1.0133717
1.4666709	439323260.0	1.0133841
1.4939935	436080400.0	1.0133971
1.5218251	432813440.0	1.0134107
1.5501751	429524640.0	1.0134248
1.5790533	426215700.0	1.0134393
1.6084695	422888130.0	1.0134541
1.6384336	419543550.0	1.0134691
1.668956	416183040.0	1.0134844
1.700047	412807900.0	1.0134996
1.7317171	409418880.0	1.0135146
1.7639773	406017000.0	1.0135293
1.7968384	402602900.0	1.0135436
1.8303117	399177200.0	1.0135574
1.8644085	395740300.0	1.0135708
1.8991406	392292960.0	1.0135833
1.9345197	388835650.0	1.0135951
1.9705578	385368670.0	1.013606
2.0072673	381892800.0	1.0136161
2.0446607	378408670.0	1.0136254
2.0827506	374916860.0	1.0136337
2.1215502	371418660.0	1.0136412
2.1610725	367914700.0	1.0136484
2.2013311	364406400.0	1.013655
2.2423397	360895230.0	1.013661
2.2841122	357382750.0	1.0136671
2.3266629	353871100.0	1.0136732
2.3700063	350362180.0	1.0136797
2.4141571	346858560.0	1.0136868
2.4591304	343362370.0	1.0136952
2.5049415	340249000.0	1.0137031
2.5516061	340249000.0	1.0137031
2.5991399	340249000.0	1.0137031
2.6475593	340249000.0	1.0137031
2.6968806	340249000.0	1.0137031
2.7471208	340249000.0	1.0137031
2.7982969	340249000.0	1.0137031
2.8504263	340249000.0	1.0137031
2.9035269	340249000.0	1.0137031
2.9576167	340249000.0	1.0137031
3.0127141	340249000.0	1.0137031
3.0688379	340249000.0	1.0137031
3.1260072	340249000.0	1.0137031
3.1842416	340249000.0	1.0137031
3.2435608	340249000.0	1.0137031
3.3039851	340249000.0	1.0137031
3.365535	340249000.0	1.0137031
3.4282315	340249000.0	1.0137031
3.492096	340249000.0	1.0137031
3.5571502	340249000.0	1.0137031
3.6234163	340249000.0	1.0137031
3.6909169	340249000.0	1.0137031
3.759675	340249000.0	1.0137031
3.8297139	340249000.0	1.0137031
3.9010576	340249000.0	1.0137031
3.9737304	340249000.0	1.0137031
4.047757	340249000.0	1.0137031
4.1231626	340249000.0	1.0137031
4.1999729	340249000.0	1.0137031
4.2782142	340249000.0	1.0137031
4.357913	340249000.0	1.0137031
4.4390965	340249000.0	1.0137031
4.5217924	340249000.0	1.0137031
4.6060288	340249000.0	1.0137031
4.6918345	340249000.0	1.0137031
4.7792386	340249000.0	1.0137031
4.868271	340249000.0	1.0137031
4.958962	340249000.0	1.0137031
5.0513425	340249000.0	1.0137031
5.1454439	340249000.0	1.0137031
5.2412983	340249000.0	1.0137031
5.3389384	340249000.0	1.0137031
5.4383974	340249000.0	1.0137031
5.5397093	340249000.0	1.0137031
5.6429085	340249000.0	1.0137031
5.7480302	340249000.0	1.0137031
5.8551102	340249000.0	1.0137031
5.9641849	340249000.0	1.0137031
6.0752917	340249000.0	1.0137031
6.1884682	340249000.0	1.0137031
6.3037532	340249000.0	1.0137031
6.4211857	340249000.0	1.0137031
6.5408059	340249000.0	1.0137031
6.6626545	340249000.0	1.0137031
6.7867731	340249000.0	1.0137031
6.9132038	340249000.0	1.0137031
7.0419898	340249000.0	1.0137031
7.1731749	340249000.0	1.0137031
7.306804	340249000.0	1.0137031
7.4429223	340249000.0	1.0137031
7.5815765	340249000.0	1.0137031
7.7228136	340249000.0	1.0137031
7.8666818	340249000.0	1.0137031
8.0132301	340249000.0	1.0137031
8.1625085	340249000.0	1.0137031
8.3145678	340249000.0	1.0137031
8.4694598	340249000.0	1.0137031
8.6272373	340249000.0	1.0137031
8.787954	340249000.0	1.0137031
8.9516647	340249000.0	1.0137031
9.1184252	340249000.0	1.0137031
9.2882923	340249000.0	1.0137031
9.4613238	340249000.0	1.0137031
9.6375787	340249000.0	1.0137031
9.817117	340249000.0	1.0137031
10.0	340249000.0	1.0137031
