# T9	Mean Rate	One Sigma
0.0737455	109551.38	1.0103668
0.0751193	115286.734	1.0100234
0.0765187	121375.23	1.0094883
0.0779442	127633.4	1.0103482
0.0793962	134248.7	1.0098557
0.0808752	141090.36	1.010571
0.0823819	148384.12	1.0096812
0.0839166	155908.92	1.010252
0.0854798	163585.52	1.0105673
0.0870722	171751.88	1.0098889
0.0886943	180298.1	1.0104412
0.0903466	189247.48	1.0103552
0.0920297	198426.72	1.0099707
0.0937441	207980.2	1.0106608
0.0954904	217973.22	1.0102394
0.0972693	228384.58	1.0100137
0.0990814	239179.11	1.0106528
0.1009272	250422.8	1.0103462
0.1028073	262313.53	1.0100758
0.1047225	274418.1	1.009831
0.1066734	286988.7	1.0096864
0.1086606	300125.72	1.0096214
0.1106848	313694.28	1.0102082
0.1127468	327700.6	1.010351
0.1148472	342525.75	1.00946
0.1169866	357596.44	1.0105045
0.119166	373569.7	1.0105082
0.1213859	389792.97	1.0101591
0.1236472	406596.84	1.0101602
0.1259506	423896.9	1.010602
0.128297	442419.53	1.00978
0.130687	460997.16	1.0097741
0.1331216	480693.4	1.0101062
0.1356015	500836.8	1.0104282
0.1381276	521776.53	1.0100367
0.1407008	543358.25	1.0097599
0.1433219	565269.56	1.0104514
0.1459919	588628.25	1.0099115
0.1487115	612199.4	1.0102865
0.1514819	636945.4	1.0100555
0.1543038	662191.7	1.0099754
0.1571784	688208.44	1.0104278
0.1601064	715420.56	1.0103582
0.1630891	743497.0	1.0105095
0.1661273	771971.25	1.0100725
0.169222	802170.1	1.00988
0.1723745	832151.56	1.01
0.1755856	863624.94	1.0101427
0.1788566	896217.8	1.0101125
0.1821885	929694.56	1.0101874
0.1855825	964430.94	1.0101883
0.1890397	999701.7	1.0104475
0.1925614	1036648.5	1.010341
0.1961486	1074092.8	1.0100297
0.1998026	1112069.9	1.0105706
0.2035248	1152163.5	1.010422
0.2073162	1194225.4	1.0100683
0.2111783	1235805.6	1.0103433
0.2151123	1279165.4	1.0104157
0.2191197	1324078.2	1.0100042
0.2232016	1369234.2	1.010223
0.2273597	1415631.5	1.0105246
0.2315951	1465227.1	1.0102327
0.2359095	1513693.5	1.0104598
0.2403043	1564534.8	1.0102465
0.2447809	1616776.2	1.0103124
0.2493409	1671219.1	1.0099058
0.2539859	1725679.2	1.0101277
0.2587174	1782177.0	1.0103577
0.2635371	1840207.1	1.0105547
0.2684465	1900219.0	1.0103776
0.2734474	1959899.6	1.0102836
0.2785414	2022778.9	1.0100899
0.2837304	2086708.9	1.0104123
0.289016	2151505.2	1.0103174
0.2944	2219167.5	1.0103718
0.2998844	2288064.5	1.0102291
0.305471	2358742.0	1.0098267
0.3111616	2430336.8	1.0101628
0.3169582	2504874.5	1.0103756
0.3228628	2577444.2	1.0107441
0.3288774	2655793.8	1.010574
0.3350041	2734492.8	1.0103699
0.3412449	2816445.5	1.0103847
0.3476019	2897764.8	1.0105155
0.3540774	2982863.5	1.0105401
0.3606735	3070761.2	1.010262
0.3673925	3156776.0	1.0098319
0.3742366	3248371.2	1.0105106
0.3812083	3337671.2	1.0108359
0.3883098	3432294.2	1.0103482
0.3955436	3530472.8	1.0100831
0.4029122	3628371.2	1.0102079
0.4104181	3725677.5	1.010662
0.4180637	3830568.0	1.0101979
0.4258518	3933205.0	1.0105118
0.433785	4038496.0	1.0105983
0.441866	4149784.2	1.0103532
0.4500975	4260226.0	1.0105046
0.4584824	4373571.0	1.0103531
0.4670234	4489684.5	1.0104356
0.4757236	4608531.5	1.0104234
0.4845859	4728352.5	1.0107648
0.4936132	4848066.5	1.0099947
0.5028087	4972117.0	1.0105205
0.5121755	5095210.0	1.0105624
0.5217169	5233757.5	1.0103139
0.5314359	5364932.5	1.010493
0.541336	5499046.5	1.0107398
0.5514206	5637817.5	1.00988
0.561693	5781206.5	1.0098562
0.5721568	5921461.5	1.0098515
0.5828155	6064814.5	1.0107237
0.5936727	6212371.0	1.0102849
0.6047322	6356658.5	1.0115435
0.6159978	6523527.5	1.0101213
0.6274732	6673409.0	1.0099623
0.6391624	6825836.5	1.0114731
0.6510694	6989518.5	1.0106826
0.6631981	7155832.0	1.0103179
0.6755528	7329841.5	1.010549
0.6881377	7489735.0	1.0102795
0.700957	7661082.0	1.0117552
0.7140151	7842000.5	1.0106775
0.7273165	8022041.5	1.0113533
0.7408657	8204851.0	1.0101086
0.7546673	8391653.0	1.0113579
0.768726	8573105.0	1.0105143
0.7830465	8757593.0	1.0108379
0.7976339	8948131.0	1.0108025
0.812493	9149234.0	1.0111474
0.8276289	9367690.0	1.009774
0.8430468	9563831.0	1.0095663
0.8587519	9773899.0	1.0112097
0.8747496	9989153.0	1.0097001
0.8910453	10192872.0	1.0100001
0.9076446	10418319.0	1.0100447
0.9245531	10625662.0	1.0112038
0.9417766	10853282.0	1.0131496
0.9593209	11073202.0	1.0121033
0.9771921	11308595.0	1.0118372
0.9953962	11531574.0	1.0115119
1.0139395	11757142.0	1.0111504
1.0328281	12034291.0	1.0116345
1.0520687	12271994.0	1.0111111
1.0716676	12522374.0	1.0103678
1.0916317	12759715.0	1.0113302
1.1119677	13005562.0	1.0129048
1.1326826	13272716.0	1.01199
1.1537833	13539550.0	1.0098492
1.1752771	13830779.0	1.0123397
1.1971713	14102600.0	1.011005
1.2194734	14395402.0	1.0121609
1.242191	14639185.0	1.011768
1.2653318	14931005.0	1.0119522
1.2889036	15250422.0	1.0112674
1.3129146	15518473.0	1.012669
1.3373729	15803998.0	1.0131025
1.3622868	16068787.0	1.0137329
1.3876648	16355878.0	1.0143265
1.4135156	16728256.0	1.0095818
1.439848	16997526.0	1.0137799
1.4666709	17319296.0	1.0118089
1.4939935	17598726.0	1.0152564
1.5218251	17934668.0	1.0104854
1.5501751	18355092.0	1.0093852
1.5790533	18678310.0	1.0134044
1.6084695	19010912.0	1.0124559
1.6384336	19346842.0	1.0114461
1.668956	19770950.0	1.010379
1.700047	19947608.0	1.0153686
1.7317171	20453378.0	1.0153962
1.7639773	20876122.0	1.0146502
1.7968384	21032898.0	1.0182508
1.8303117	21600724.0	1.0178676
1.8644085	21882962.0	1.0124081
1.8991406	22407050.0	1.0157664
1.9345197	22663090.0	1.0129153
1.9705578	23059588.0	1.0148231
2.0072673	23385944.0	1.0114907
2.0446607	23809882.0	1.0114416
2.0827506	24486866.0	1.0125479
2.1215502	24744474.0	1.0067418
2.1610725	25125666.0	1.0172238
2.2013311	25534374.0	1.017092
2.2423397	25806714.0	1.009044
2.2841122	26096008.0	1.0227271
2.3266629	26763598.0	1.0156024
2.3700063	27094910.0	1.0147192
2.4141571	27397942.0	1.0165956
2.4591304	28167624.0	1.0204996
2.5049415	28349420.0	1.0153972
2.5516061	28833214.0	1.0167532
2.5991399	29358712.0	1.0187579
2.6475593	30531824.0	1.0148555
2.6968806	30369324.0	1.0169092
2.7471208	30456934.0	1.0325847
2.7982969	31138562.0	1.0184219
2.8504263	32435634.0	1.0124342
2.9035269	32420046.0	1.021177
2.9576167	32249990.0	1.0308235
3.0127141	33190176.0	1.019313
3.0688379	33110824.0	1.0177519
3.1260072	33922132.0	1.0343553
3.1842416	34523216.0	1.0324494
3.2435608	33844596.0	1.0321256
3.3039851	35437108.0	1.0037477
3.365535	37039428.0	1.0301136
3.4282315	36722424.0	1.0022103
3.492096	36693224.0	1.024783
3.5571502	37134824.0	1.026721
3.6234163	39286124.0	1.0314817
3.6909169	39778484.0	1.0221028
3.759675	41753676.0	1.0288191
3.8297139	41070652.0	1.0234226
3.9010576	40715704.0	1.0402792
3.9737304	40494596.0	1.0048347
4.047757	41661800.0	1.0099995
