0.0021733676356139285, 0.05377816340897721
0.0025244701803764356, 0.05377816340897721
0.0027958488447697746, 0.05377816340897721
0.0037979042947116843, 0.05417462632068645
0.004263830368345113, 0.05417462632068645
0.005560231450160448, 0.054574012032848465
0.006576778238131383, 0.05484190358650802
0.00735018517308784, 0.05497634209290747
0.008893499952409597, 0.05538163820715963
0.010687863639210714, 0.05578992224192409
0.01268291146619259, 0.0562602195098571
0.01496280811200164, 0.056794044422101
0.017481716257038836, 0.0573329345303114
0.022141521619001826, 0.05844654225058724
0.026536471106526852, 0.059427764589688375
0.03484113943844781, 0.061379763286471226
0.04170007240960291, 0.06302444904289822
0.04586950172213552, 0.06414531716249368
0.05781437382676012, 0.06703547706225535
0.06745958971138437, 0.06945808964287123
0.08333502759698475, 0.07386823462359292
0.09310476172094959, 0.07613727140268457
0.11239860206360036, 0.08124100183019532
0.15034550614360967, 0.09126051968952624
0.18141884026618538, 0.09922683176937107
0.21072663681268503, 0.10687276193724723
0.24602183733842625, 0.11522961263071338
0.2843109162579474, 0.12528126297618644
0.32577527903961767, 0.1342283769778151
0.43228073944045303, 0.1547410248677509
0.48020116387823486, 0.16363816213582322
