0.00216868723182533, 0.054954040871752874
0.002456373061379546, 0.055144940450483654
0.0027822297503940713, 0.05522448194162147
0.003151300752363626, 0.055463106415034935
0.0035693389969156243, 0.055606281099083
0.004042820690602504, 0.05586081387072403
0.004579116606380269, 0.05606762174768237
0.0051865456596418644, 0.056338062817550966
0.005874544091905782, 0.05665622878210222
0.00665380041434066, 0.057006211343108654
0.007536418577120863, 0.057388010500570186
0.008536104294763319, 0.057817534552714434
0.009668355539593599, 0.05840614158713428
0.010950773388058388, 0.059058381814464406
0.01240328180155946, 0.059742438638249684
0.014048462297531065, 0.06039467886557981
0.01591184755451833, 0.06107873568936506
0.01818178882739237, 0.0618547071251318
0.02029744425579085, 0.06278410525935993
0.023022139621658645, 0.06366781122590112
0.02615342765903161, 0.0649462197473551
0.02945828223418633, 0.06638892563772594
0.03359227824891896, 0.06801475371658303
0.03804684142035368, 0.06981769418237363
0.0430922110658108, 0.07153048762487468
0.048378093497184055, 0.07368282145544103
0.055276732805454754, 0.07643554624504026
0.06260507869129249, 0.07929373715992596
0.07061798724618304, 0.08258918983663799
0.07984908766697514, 0.08632918205106618
0.08927665244484138, 0.09011137995466957
0.09856370274675477, 0.09383922450599541
0.10620604603424673, 0.09764736808646994
0.11500305781193172, 0.10140030608440474
0.12360092161675071, 0.10500658472344164
0.1358762588175886, 0.11097378738860093
0.15051559175089238, 0.11529421604890354
0.1646808666297724, 0.12058697247044392
0.18027526333559604, 0.12519182892948635
0.19293131292837945, 0.12892497624688806
0.20530659396450474, 0.13330559130215164
0.21724392371221513, 0.13736538900982598
0.22987386821594175, 0.14167017451020486
0.24323763788816025, 0.14604495652278499
0.25737925281205387, 0.15027974551096254
0.30174052838543913, 0.16233248003710812
0.36173602665472526, 0.1786563740636578
0.4424872003448232, 0.19874201178934459
0.5473600316688534, 0.2219475543196039
0.6695642664320925, 0.24408719629357623
0.8190397534905536, 0.27038712829510403
1.0131857292205921, 0.2980250597433692
1.2933009272366802, 0.32880720448940004
1.513093937808868, 0.3511507582173697
1.8579244353911795, 0.38216850760328885
2.1004591274239193, 0.400422367279629
2.585613603177968, 0.4275564501481712
3.3204146642397685, 0.45998777150352205
4.248392016860059, 0.48075970153725256
4.914544423856376, 0.4867003568251652
